ResTenants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property_Code,Ref_Property_ID,Tenant_Code,Ext_Ref_Tenant_Id,Prospect_Code,Ref_Prospect_Id,Unit_Code,First_Name,Last_Name,Social_Security_Number,Move_In_Date,Move_Out_Date,Notice_Date,Lease_From_Date,Lease_To_Date,Lease_Sign_Date,Email,Phone_Number_1,Phone_Number_2,Phone_Number_3,Phone_Number_4,Status,General_Info_1,General_Info_2,General_Info_3,General_Info_4,General_Info_5,General_Info_6,General_Info_7,General_Info_8,General_Info_9,General_Info_10,General_Info_11,General_Info_12,General_Info_13,General_Info_14,Address1,Address2,City,State,Zipcode,Rent,Due_Day,Last_Month_Rent_Deposit,Paid_To_Date,Salutation,Renew_Date,Security_Deposit_0,Security_Deposit_1,Security_Deposit_2,Security_Deposit_3,Security_Deposit_4,Security_Deposit_5,Security_Deposit_6,Security_Deposit_7,Security_Deposit_8,Security_Deposit_9,Non_Sufficient_Fund_Count,Late_Fee_Count,Middle_Name,LateMin,LatePerDay,LateType,LateGrace,LatePercent,LateGrace2,LateAmount2,LatePercent2,LateAmountMax,LatePercentMax,LateDaysMax,LateTypeMax,LateType2,LateMinDueAmount,LeaseGrossSQFT,MovedOut,MaintenanceNotes,LeaseType,BillToCustomer,ExtraAddressLine,Gets1099,Payment_Type,Payable_Type,ACHOptOut,MTM,LeaseTerm,NoticeType,Affordable_Type,Ref_Unit_Id,RGI_Type
cove,,t0000060,,p0001439,,029-BARB,Shaun,Donahue,,,,,,,,,,,,,7,,,,,,,,,,,,,,,29 Barbaree Way,,Tiburon,CA,94920,2586,1,0,,,,250,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,,,0,0,0,0,0,11,0,0,,0
cove,,t0617509,,p0617509,,029-GNWD,Ozgur (Ozzie),Gurkan,,07/19/2015,,,08/19/2016,02/18/2018,07/05/2015,custtest+ozzie@redisrupt.io,12223334444,12223334444,,,0,,,,,,,,,,,,,,,29 Greenwood Cove Drive,,Tiburon,CA,94920,4635,1,0,,,08/07/2016,750,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,18,0,0,,0
cove,,tc000143,,p0001290,,029-GNWD,Sharyn,Buchholz,,09/18/2013,04/16/2014,04/12/2014,09/18/2013,09/22/2014,09/18/2013,custtest+sharynbuchholz@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,704 Bounty Dr. #406,,Foster City,CA,94404,2770,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
cove,,tc000144,,p0001291,,029-SALT,Joanna,Berman Mandel,,07/22/2011,03/12/2014,02/04/2014,10/10/2013,06/30/2014,10/10/2013,custtest+bermzee@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,22 Marinero Circle #54,,Tiburon,CA,94920,2782,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,8,3,0,,0
cove,,t0008362,,p0615995,,029-SALT,Justin,Wray,,04/26/2015,03/26/2016,02/27/2016,04/26/2015,05/25/2016,04/11/2015,custtest+wray.j8@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,125 Barbaree Way,,Tiburon,CA,94920,4000,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,13,0,0,,0
cove,,t0617644,,p0640782,,029-SALT,Marisa,Toriggino,,07/18/2016,,,07/18/2016,07/17/2017,07/12/2016,custtest+marisa@redisrupt.io,12223334444,12223334444,,,0,,,,,,,,,,,,,,,29 Salt Landing,,Tiburon,CA,94920,4430,1,0,,,,750,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,0,12,0,0,,0
cove,,t0618250,,p0618250,,029-SEAD,Kelley,Bowles,,07/06/2015,,,08/06/2016,08/31/2017,06/22/2015,custtest+kbowles123@redisrupt.io,,12223334444,,12223334444,0,,,,,,,,,,,,,,,29 Seadrift Landing,,Tiburon,CA,94920,4050,1,0,,,06/09/2016,750,250,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,12,,0,,0
cove,,tc000145,,p0001292,,029-SEAD,Michael,Figour,,04/15/2005,07/24/2014,06/18/2014,03/28/2013,03/23/2014,03/28/2013,custtest+lowefigour@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,One Blackfield Drive #129,,Tiburon,CA,94920,2239,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,-1,12,0,0,,0
cove,,tc000146,,p0001293,,030-BARB,Pauline,Cupit-cunningham,,07/27/2012,06/30/2014,05/31/2014,07/27/2012,07/22/2013,07/27/2012,custtest+cupitcu@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,3100 6th Ave,#301,San Diego,CA,92103,2518,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,-1,12,1,0,,0
cove,,t0007735,,p0619173,,030-BARB,Chelsea,Brown,,07/19/2015,,,08/19/2016,08/31/2017,07/05/2015,custtest+chelsea@redisrupt.io,12223334444,12223334444,,,0,,,,,,,,,,,,,,,30 Barbaree Way,,Tiburon,CA,94920,3595,1,,,,07/12/2016,1000,250,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,,0,,0,0,,,100,,0,,0,,,,,0,,0,12,,0,,0
cove,,t0003174,,p0003174,,030-BARB,Jaime,Reyes,,07/14/2014,10/31/2014,10/27/2014,07/14/2014,12/31/2014,07/08/2014,custtest+jaime@redisrupt.io,,12223334444,,12223334444,1,,,,,,,,,,,,,,,542 Seaver Dr.,,Mill Valley,CA,94941,2770,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,5,1,0,,0
cove,,t0000260,,p0003123,,030-BARB,Danielle,Lynch,,,,,,,,custtest+swissdanilynch@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,18 Seadrift Landing,,Tiburon,CA,94920,2516,1,0,,,,250,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,5,0,0,,0
cove,,t0003799,,p0003799,,030-GNWD,Anthony,Patella,,10/16/2014,11/04/2015,10/05/2015,10/16/2014,10/15/2015,10/15/2014,custtest+tony.patella@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,480 Gate 5 Road- Studio 113,,Sausalito,Ca,94965,4550,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,J,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
cove,,t0000180,,p0001440,,030-GNWD,Serena,Gomez,,11/23/2013,03/26/2014,03/26/2014,11/23/2013,11/24/2014,11/23/2013,custtest+renagomez@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,10 Seadrift Landing,,Tiburon,CA,94920,2603,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,,,0,1,0,0,0,12,1,0,,0
cove,,t0629661,,p0631914,,030-GNWD,Margaret,Baylor,,03/01/2016,,,03/01/2016,02/28/2017,02/29/2016,custtest+mpbaylor@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,30 Greenwood Cove Drive,,Tiburon,CA,94920,3900,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,0,12,0,0,,0
cove,,t0619996,,p0626738,,030-SEAD,Robin,Goodman,,11/07/2015,,,11/07/2015,11/06/2016,10/10/2015,custtest+robincarrie@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,30 Seadrift Landing,,Tiburon,CA,94920,4150,1,0,,,,750,250,0,0,0,0,0,0,0,0,0,0,C,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,12,0,0,,0
cove,,t0616060,,p0616060,,030-SEAD,Paul,Lucheta,,04/15/2015,10/31/2015,09/07/2015,08/15/2015,10/14/2015,04/14/2015,custtest+paullucheta@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,949 Owlswood Lane,,Tiburon,Ca,94920,4800,1,0,,,08/13/2015,0,0,0,0,0,0,0,0,0,0,0,0,T,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,2,0,0,,0
cove,,tc000147,,p0001294,,030-SEAD,Andrew,Lamden,,11/01/2002,09/14/2014,09/06/2014,02/15/2013,02/10/2014,02/15/2013,custtest+alamden@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,1044 Sir Frances Drake Blvd.,,Kentfield,Ca,94904,2268,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,12,0,0,,0
cove,,tc000148,,p0001295,,031-BARB,Melissa,Hatch,,10/01/2013,06/03/2014,05/03/2014,10/01/2013,09/30/2014,10/01/2013,custtest+m.rhiannon@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,c/o James Perse,8914 Melrose Ave.,Los Angeles,CA,90069,2284,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
cove,,t0007773,,p0622115,,031-BARB,Douglas,Pratt,,07/24/2015,,,08/24/2016,08/31/2017,07/21/2015,custtest+dapratt1@redisrupt.io,12223334444,,,,0,,,,,,,,,,,,,,,31 Barbaree Way,,Tiburon,CA,94920,3295,1,0,,,08/19/2016,750,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,,,0,0,0,0,0,12,0,0,,0
cove,,t0002646,,p0002646,,031-BARB,James,Andrews,,07/06/2014,11/19/2014,11/19/2014,07/06/2014,11/20/2014,05/11/2014,custtest+jamie.andrews@redisrupt.io,12223334444,12223334444,,12223334444,1,,,,,,,,,,,,,,,13 East Terrace,,Tiburon,CA,94920,2750,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,4,1,0,,0
cove,,t0007224,,p0037799,,031-GNWD,Doreen,Cusick,,01/02/2015,,,04/02/2016,05/01/2017,11/30/2014,custtest+dkcusick@redisrupt.io,12223334444,,,,0,,,,,,,,,,,,,,,31 Greenwood Cove Drive,,Tiburon,CA,94920,4250,1,0,,,04/11/2016,750,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,,,0,0,0,0,0,12,0,0,,0
cove,,t0000270,,p0001296,,031-GNWD,Pamela,Dunn,,09/21/2013,07/28/2014,07/25/2014,09/21/2013,09/09/2014,09/21/2013,,12223334444,,,,1,,,,,,,,,,,,,,,23 Channel Landing,,Tiburon,CA,94920,2658,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
cove,,t0000299,,p0001297,,031-SEAD,Luke,Michaelis,,10/22/2013,10/14/2014,10/02/2014,10/22/2013,09/30/2014,10/22/2013,custtest+Lukester58@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,145 Barbaree Way,,Tiburon,CA,94920,2519,1,0,,,,0,0,0,0,0,0,0,0,0,0,2,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,11,0,0,,0
cove,,t0621733,,p0621733,,031-SEAD,Gregory,Shenkman,,,,,,,,custtest+dn@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,28 Meadowhill drive,,Tiburon,CA,94920,3995,1,0,,,,0,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,,13,,0,,0
cove,,t0621710,,p0621710,,031-SEAD,Anna,Mikhaylova,,08/08/2015,01/02/2016,12/05/2015,08/08/2015,09/07/2016,07/25/2015,custtest+a.mikhaylova@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,28 Meadow Hill Drive,,Tiburon,CA,94920,3995,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,13,0,0,,0
cove,,t0008341,,p0630710,,031-SEAD,Mathew,Goldade,,02/26/2016,,,02/26/2016,03/25/2017,02/15/2016,custtest+magoldade@redisrupt.io,,12223334444,,12223334444,0,,,,,,,,,,,,,,,31 Seadrift Landing,,Tiburon,CA,94920,4343,1,0,,,,750,250,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,,,0,0,0,0,0,13,0,0,,0
cove,,t0644678,,p0644678,,032-BARB,Thomas,Brown,,10/08/2016,,,10/08/2016,10/07/2017,09/17/2016,custtest+tbrown4078@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,32 Barbaree Way,,Tiburon,CA,94920,3795,1,0,,,,750,0,0,0,0,0,0,0,0,0,,,W,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,12,,0,,0
cove,,t0644582,,p0644582,,032-BARB,Mona Helen,Renney,,,,,10/01/2016,09/30/2017,,custtest+mhrenney@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,535 Silverado Drive,,Tiburon,CA,94920,3795,1,0,,Ms.,,0,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,,12,,0,,0
cove,,t0007781,,p0622453,,032-BARB,Jennifer,Biller,,08/09/2015,10/01/2016,09/01/2016,08/09/2015,09/08/2016,07/26/2015,custtest+dearjenniferlynn@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,127 Seminary Drive #A,,Mill Valley,CA,94941,3295,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,-1,13,0,0,,0
cove,,tc000151,,p0001298,,032-BARB,Patricia,Fitzsimmons,,08/11/2012,10/16/2014,10/04/2014,08/07/2013,08/02/2014,08/07/2013,custtest+pfshamrock@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,P.O Box 730,,Tiburon,CA,94920,2092,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,12,0,0,,0
cove,,t0000186,,p0001299,,032-GNWD,James,Slezak,,06/25/2013,03/31/2014,03/19/2014,06/25/2013,06/20/2014,06/25/2013,custtest+jimbo9959@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,44 Barbaree Way,,Tiburon,CA,94920,2920,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
cove,,tl000937,,pl000937,,032-GNWD,John,Sanford,,10/08/2014,10/07/2015,09/01/2015,10/08/2014,10/07/2015,09/21/2014,custtest+jdsanford77@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,314 Robin Drive,,Corte Madera,Ca,94925,4450,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
cove,,t0629646,,p0629646,,032-GNWD,Steve,McKinney,,01/31/2016,07/31/2016,07/01/2016,01/31/2016,07/30/2016,01/20/2016,custtest+stevemckinney1@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,32 Greenwood Cove Drive,,Tiburon,CA,94920,4295,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,6,0,0,,0
cove,,t0008659,,p0642604,,032-GNWD,Erik,Wells,,08/12/2016,08/22/2016,08/22/2016,08/12/2016,08/11/2017,08/08/2016,custtest+erikwells415@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,97 Barbaree Way,,Tiburon,CA,94920,4775,1,0,,Mr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,,,0,0,0,0,0,12,0,0,,0
cove,,t0638148,,p0638148,,033-BARB,Acumass,LLC,,08/10/2016,,,08/10/2016,08/09/2017,07/09/2016,custtest+carlborn@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,33 Barbaree Way,,Tiburon,CA,94920,3750,1,0,,,,750,250,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,12,,0,,0
cove,,t0001945,,p0001945,,033-BARB,Mario,Schuhmann,,02/14/2014,11/30/2014,11/01/2014,02/14/2014,08/13/2014,02/09/2014,custtest+mbzmann@redisrupt.io,12223334444,12223334444,,12223334444,1,,,,,,,,,,,,,,,"3241 Kerner Blvd., Ste.19",,San Rafael,CA,94901,2495,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,6,1,0,,0
cove,,t0007794,,p0623239,,033-BARB,Brent,Johnson,,08/14/2015,08/03/2016,07/08/2016,08/14/2015,09/13/2016,07/31/2015,custtest+brentcollierjohnson@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,17 Wood Street Apt. 201,,San Francisco,CA,94118,3395,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,13,3,0,,0
cove,,t0623232,,p0623232,,033-BARB,Brent,Johnson,,,,,08/14/2015,09/13/2016,,custtest+brentcollierjohnson@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,1160 Mission St,Unit 1001,San Francisco,CA,94103,3395,1,0,,,,0,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,,13,,0,,0
cove,,tc000153,,p0001300,,033-BARB,Margaret,Leung,,04/09/2013,02/09/2014,01/21/2014,04/09/2013,02/10/2014,04/09/2013,custtest+margaret.mallon12@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,P.O. Box 2847,,Olympic Valley,CA,96146-2847,2058,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,10,0,0,,0
cove,,tc000154,,p0001301,,033-GNWD,Alex,Levin,,08/10/2011,05/17/2014,04/13/2014,08/01/2013,07/27/2014,08/01/2013,custtest+alexdlevin@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,803 Destiny Lane,,San Ramon,CA,94583,2476,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
cove,,t0618774,,p0618774,,033-GNWD,Steven,Musche,,07/11/2015,,,08/11/2016,08/10/2017,06/21/2015,custtest+smusche9@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,33 Greenwood Cove Drive,,Tiburon,CA,94920,4350,1,0,,,07/19/2016,750,250,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,12,,0,,0
cove,,t0000302,,p0003837,,033-GNWD,Laurence Sean,Newlin,,10/30/2014,03/11/2015,03/11/2015,10/30/2014,11/30/2015,10/04/2014,custtest+snewlin@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,33 Greenwood Cove Drive,,Tiburon,CA,94920,4550,1,0,,,,750,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,1,0,0,0,13,0,0,,0
cove,,t0000289,,p0003663,,033-GNWD,Joan,McFetridge,,03/12/2015,,,,,,custtest+joanmcfet@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,68 Barbaree Way,,Tiburon,CA,94920,4785,1,0,,,,199,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,25,0,0,,0
cove,,t0002526,,p0002526,,034-BARB,Andrea,Devoto,,05/15/2014,12/01/2014,11/17/2014,05/15/2014,11/20/2014,04/20/2014,custtest+andrea@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,34 Barbaree Way,,Tiburon,CA,94920,2695,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,L,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,6,1,0,,0
cove,,t0624608,,p0624608,,034-BARB,Susan,Haase,,09/05/2015,,,09/05/2016,09/04/2017,08/23/2015,custtest+susanh@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,34 Barbaree Way,,Tiburon,CA,94920,3500,1,0,,,09/19/2016,750,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,12,,0,,0
cove,,tc000155,,p0001302,,034-BARB,Christina,Hoyle,,04/01/2006,04/29/2014,03/30/2014,06/27/2013,01/16/2014,06/27/2013,custtest+christie_ch@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,33 Lakeside Drive,,Corte Madera,CA,94925,2011,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,-1,7,1,0,,0
cove,,t0000175,,p0001303,,034-GNWD,Patricia,Jansheski,,08/09/2011,04/22/2014,03/23/2014,11/15/2013,11/05/2014,11/15/2013,,,,,,1,,,,,,,,,,,,,,,76 Barbaree Way,,Tiburon,CA,94920,2598,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
cove,,t0615063,,p0615063,,034-GNWD,Candice,Hamant,,03/08/2015,,,03/08/2016,03/07/2017,02/16/2015,custtest+candice.hamant@redisrupt.io,12223334444,12223334444,,,0,,,,,,,,,,,,,,,34 Greenwood Cove Drive,,Tiburon,CA,94920,3595,1,0,,,03/22/2016,750,0,0,0,0,0,0,0,0,0,0,0,N,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,12,0,0,,0
cove,,t0617387,,p0617387,,035-BARB,Keith,Walker,,06/03/2015,05/24/2016,02/25/2016,06/03/2015,07/02/2016,06/02/2015,custtest+opusfx@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,35 Barbaree Way,,Tiburon,CA,94920,3895,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,13,0,0,,0
cove,,t0007186,,p0001304,,035-BARB,Valerie,Harlan,,03/17/2011,12/01/2014,11/21/2014,08/19/2013,04/30/2014,08/19/2013,custtest+harlanvalerie@redisrupt.io,,,,12223334444,1,,,,,,,,,,,,,,,4 Captains Landing,,Tiburon,CA,94920,2278,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,8,0,0,,0
cove,,t0632797,,p0632797,,035-BARB,Timothy,Sullivan,,,,,04/08/2016,05/07/2017,,tim@homelab.biz,12223334444,12223334444,,,7,,,,,,,,,,,,,,,357 W. CHICAGO AVE.,#301,CHICAGO,IL,60654,3600,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,13,0,0,,0
cove,,t0634111,,p0634111,,035-BARB,Erik,Squires,,06/09/2016,,,06/09/2016,07/08/2017,04/27/2016,custtest+erik.squires@redisrupt.io,12223334444,12223334444,,,0,,,,,,,,,,,,,,,35 Barbaree Way,,Tiburon,CA,94920,3650,1,0,,,,750,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,13,,0,,0
cove,,t0008523,,p0636259,,035-GNWD,Carolyn,Sandrolini,,06/23/2016,,,06/23/2016,07/22/2017,05/15/2016,custtest+sandrolinis@redisrupt.io,,12223334444,,12223334444,0,,,,,,,,,,,,,,,35 Greenwood Cove Drive,,Tiburon,CA,94920,4425,1,,,,,750,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,,0,,0,0,0,0,100,,0,,,,,,,0,,,13,,0,,0
cove,,t0000275,,p0001305,,035-GNWD,Jeff,Berry,,07/16/2009,08/04/2014,08/03/2014,05/09/2013,07/09/2014,05/09/2013,custtest+jeffaberry415@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,117 Barbaree Way,,Tiburon,CA,94920,1999,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,14,0,0,,0
cove,,t0615086,,p0615086,,035-GNWD,David,Pillsbury,,03/20/2015,02/29/2016,02/03/2016,03/20/2015,03/19/2016,02/19/2015,custtest+dariuspillsbury@redisrupt.io,,12223334444,,12223334444,1,,,,,,,,,,,,,,,20 Woodward Ave.,,Sausalito,CA,94965,3395,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,3,0,,0
cove,,tc000159,,p0001306,,036-BARB,Brent,Kirsten,,09/22/2008,12/23/2014,12/04/2014,02/03/2013,01/29/2014,02/03/2013,custtest+brentkirsten@redisrupt.io,,,,,1,,,,,,,,,,,,,,,2275 Mar East St.,,Tiburon,CA,94920,2489,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,11,0,0,,0
cove,,t0007899,,p0641692,,036-BARB,Keith,Rutz,,08/15/2016,,,08/15/2016,02/28/2018,07/22/2016,custtest+krutz@redisrupt.io,12223334444,12223334444,,,0,,,,,,,,,,,,,,,36 Barbaree Way,,Tiburon,CA,94920,4900,1,0,,,,7000,0,0,0,0,0,0,0,0,0,0,0,K,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,0,18,1,0,,0
